id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1028486,STUDIO RM2 - WIFI- SATHORN,2148220,Marvin,,Sathon,13.71798,100.52841,Private room,1553,1,4,2014-11-12,0.04,3,365,0,
1631106,iSanook Family Suite Deluxe 67 sqm,8663142,ISanook Hotel,,Bang Rak,13.73195,100.52318,Private room,3657,30,32,2019-02-21,0.30,40,294,0,
1041976,Long-stay special rate spacious entire floor Siam,5735895,Pariya,,Parthum Wan,13.74814,100.52016,Entire home/apt,2900,1125,295,2021-08-21,2.69,3,365,0,
1638413,Cool Studio 1 walk 5 min to BTS. S. Taksin,2129668,Wimonpak,,Sathon,13.71637,100.51592,Entire home/apt,888,100,228,2019-11-18,2.09,40,365,0,
1052180,"City View, relaxed theme & delicious food around",5793490,Nicky,,Bang Kho laen,13.69947,100.52726,Entire home/apt,976,1,25,2019-03-03,0.24,5,89,0,
1642375,"Deluxe studio 45sqm,TheUpRama3,Kitchen,Kid’sClub",8717079,Kriengsak,,Yan na wa,13.70249,100.53757,Private room,4264,1,1,2019-09-22,0.03,8,363,0,
1057173,"IdeoMix, Sukhumvit RD, close to BTS",5822937,Piya,,Bang Na,13.67991,100.61055,Entire home/apt,922,14,169,2022-09-01,1.57,1,272,4,
1645379,Heart of Bangkok,8191888,Nan,,Vadhana,13.73944,100.55863,Private room,1325,30,7,2016-03-15,0.07,7,365,0,
1645397,Private Apartment,8191888,Nan,,Vadhana,13.73972,100.55779,Private room,1325,30,20,2016-06-23,0.19,7,340,0,
1647608,iSanook Suite 34 sqm,8663142,ISanook Hotel,,Bang Rak,13.73288,100.52328,Private room,2450,30,14,2022-09-05,0.13,40,305,1,
1060320,Mix Dorm  Decor do Hostel,5171292,Somsak,,Khlong San,13.72214,100.50752,Shared room,350,1,12,2020-02-08,0.12,10,87,0,
1067748,5 mins by car from Chong Nonsi BTS Station,4154759,Mimi,,Sathon,13.71498,100.53312,Private room,1200,1,33,2022-09-07,0.39,4,253,3,
1657411,Near Suvarnabhumi Airport,8362130,Luckana,,Lat Krabang,13.71944,100.73128,Entire home/apt,1146,1,63,2020-02-28,0.58,2,365,0,
1077493,Inn Saladaeng - Superior hotel room,5929404,Inn Saladaeng & The Sathon Vimanda,,Bang Rak,13.72825,100.53774,Entire home/apt,1589,1,36,2022-09-01,0.35,2,180,1,
1079039,Spacious 1Bed apartment,5935474,Tisa,,Huai Khwang,13.75224,100.58979,Entire home/apt,1169,15,0,,,1,180,0,
1662207,Sweet Studio- 2 guests,8807437,Oillie,,Bangkok Yai,13.74266,100.47679,Entire home/apt,1100,1,8,2020-01-23,0.08,10,364,0,
1665776,1 Bedroom with Twin Beds- 2 guests,8807437,Oillie,,Bangkok Yai,13.74286,100.47575,Entire home/apt,1600,1,4,2018-03-28,0.05,10,365,0,
1086843,Near Bangkok more space than urban!,4937984,Sugarcane,,Phra Nakhon,13.75135,100.49447,Shared room,5547,1,0,,,1,365,0,
1665970,1 Bedroom with a Double Bed- 2 guests,8807437,Oillie,,Bangkok Yai,13.74162,100.47567,Entire home/apt,1400,1,1,2022-06-11,0.29,10,365,1,
1666361,2 Bedrooms with two double beds for 4 people,8807437,Oillie,,Bangkok Yai,13.74308,100.47737,Entire home/apt,2700,1,1,2016-01-10,0.01,10,365,0,
1088343,"2 bed 2 bath, BTS, Supermarkets, Monthly",5981006,Sibyl,,Vadhana,13.7104,100.60171,Entire home/apt,2515,30,19,2020-01-04,0.17,1,365,0,
1685582,★☆★Street Food@Ur Doorstep Quiet&Cozy BKK Center☆★,1927968,Evan,,Sathon,13.72067,100.54706,Entire home/apt,600,1,177,2022-09-06,1.63,24,361,4,
1704776,NEw Pro!!  Bungalow Bkk Centre,2129668,Wimonpak,,Bang Kho laen,13.69757,100.5288,Entire home/apt,1000,250,19,2017-08-03,0.18,40,365,0,
1094136,"Private, relaxed with amenities",5793490,Nicky,,Bang Kho laen,13.69949,100.52725,Entire home/apt,1385,1,17,2019-10-19,0.18,5,89,0,
1133843,เฮ้าส์โหมด House Mode,6220137,Prapussorn,,Thon buri,13.72646255738608,100.49129336748284,Private room,800,1,0,,,1,365,0,
1738669,1 chic bedroom apartment in BKK,7045870,Jiraporn,,Chatu Chak,13.82925,100.56737,Entire home/apt,1477,1,0,,,1,297,0,
1138679,1 Bed Pool Access Onnut BTS,4877320,Nisa,,Suanluang,13.71119,100.63334,Entire home/apt,1036,21,1,2013-07-01,0.01,2,365,0,
1744248,"Batcave, Pool view, near Chatuchak",9181769,Nol,,Chatu Chak,13.81693,100.56433,Entire home/apt,1664,3,10,2016-03-29,0.09,1,365,0,
1141969,Great location on a charming loft,6262801,Andrea,,Bang Rak,13.72687,100.52326,Entire home/apt,6287,5,8,2019-01-22,0.07,1,356,0,
1765918,2BR apt in a cozy neighborhood,9279712,Jing,,Phaya Thai,13.77486,100.54272,Entire home/apt,2075,30,128,2017-12-25,1.20,1,356,0,
1151862,phiyapa,6313832,Psirivedin,,Don Mueang,13.9277,100.58757,Private room,1250,1,0,,,1,365,0,
1791481,Nice and Quiet condo near BTS Onnut,9399478,Piyakorn,,Khlong Toei,13.70719,100.59936,Entire home/apt,1577,30,78,2019-05-31,0.80,1,232,0,
1155399,"Premium2B2BApt10m,Subway,Airport",6329126,Borisut,,Ratchathewi,13.75086,100.55932,Private room,2000,30,1,2017-01-12,0.01,1,365,0,
1793000,The Duplex - Asoke- Luxury 92sqm,9407280,Timo,,Vadhana,13.74668,100.56137,Entire home/apt,3910,21,286,2022-08-22,2.66,1,364,3,
1808600,Contemporary Modern Duplex-Thong Lo,9478184,Shine,,Khlong Toei,13.72097,100.57823,Entire home/apt,2219,60,83,2018-09-12,0.77,1,91,0,
1160838,Spacious 2 Bedroom Apartment near BTS-non smoking,1513875,Suchada,,Phaya Thai,13.7736,100.54079,Entire home/apt,1800,3,67,2022-09-18,0.73,4,347,15,
1187726,Private Studio Bed Room Walkable from BTS Ari,5402740,Nattha,,Phaya Thai,13.77808,100.5416,Entire home/apt,1000,120,18,2021-03-15,0.44,1,225,0,
1823321,กรองทองแมนชั่น (ลาดพร้าว 81),9545111,Penjit,,Wang Thong Lang,13.78938,100.6134,Private room,600,1,0,,,1,365,0,
1206077,CityCenter BTS Ari AREE FastWifi+Kitchen+SwimPool,6586465,Tayawat,,Phaya Thai,13.77776,100.54353,Entire home/apt,1999,9,34,2021-05-17,0.33,1,179,0,
1208204,Deluxe Condo at perfect location 2-0,766443,Gerd,,Vadhana,13.73757,100.55996,Entire home/apt,1553,3,199,2022-09-05,1.82,3,4,16,
1218098,Transit DMK & Not far from Impact,6647138,NiNew,,Lak Si,13.88974,100.56257,Private room,800,1,27,2016-04-08,0.24,4,255,0,
1836007,Cozy1 BR - 3 min to BTS - (Wifi) #A,5260038,Great,,Bang Na,13.67939,100.61008,Entire home/apt,1000,4,86,2022-09-07,0.80,1,0,5,
1218842,F/F Studio APT For Rent. ARI BTS.,6648722,Taweewat  (Ken),,Phaya Thai,13.78148,100.54868,Private room,1162,2,1,2019-01-04,0.02,2,365,0,
1842066,ICONSIAM River view  on 49th floor,9626074,Weera,,Bang Rak,13.72287,100.51678,Private room,2500,28,15,2015-12-08,0.14,1,88,0,
1227663,Hip Luxury Apt in Best Location,5469059,Andrew,,Parthum Wan,13.74088,100.54102,Entire home/apt,4491,30,119,2020-01-09,1.05,1,90,0,
1849029,Self catering cozy1-bed near BTS,9652914,Jirasak,,Vadhana,13.7137,100.59637,Entire home/apt,1300,30,7,2018-12-18,0.07,1,365,0,
1235695,Furnished studio 5min from Skytrain,4583001,Suchela,,Phaya Thai,13.78761,100.55319,Entire home/apt,666,365,0,,,2,365,0,
1244333,"Private Room@Chatuchak,BTS,JJ market,DMK airport",2087671,Apipu,,Phaya Thai,13.79221,100.54631,Private room,399,1,33,2020-03-15,0.85,1,0,0,
1862331,☞✪✪✪✪Roomy Studio 4 Family r friends✪No Stairs✪✪✪✪,8214044,Evan From Sanctuary House,,Sathon,13.72073,100.5469,Entire home/apt,1450,1,263,2022-07-03,2.63,8,361,3,
1862377,☞Downtown Central Studio-Bangkok MRT,8214044,Evan From Sanctuary House,,Sathon,13.72063,100.54694,Entire home/apt,1000,1,308,2022-08-19,3.08,8,342,7,
1255386,SSIP HOME-15minWalkKhaosan-FreeBreakfast-TripleBed,6838199,Sirikamol,,Dusit,13.77073,100.50478,Private room,7500,1,0,,,3,365,0,
1882107,1BR/1 min to BTS Krungthonburi,9797599,Littlehome,,Khlong San,13.72215,100.50504,Entire home/apt,2404,20,34,2018-04-06,0.32,14,353,0,
1296322,Mini chic Apartment -BTS S Taksin,2129668,Wimonpak,,Sathon,13.71425,100.51332,Entire home/apt,850,100,200,2020-02-15,1.78,40,358,0,
1887544,Serviced 2 Bed scenic SKYVILLAS,6132593,Salvatore,,Sathon,13.72096,100.52911,Entire home/apt,4220,2,117,2022-08-01,1.09,7,110,11,
1302302,Serviced 2 Beds penthouse SKYVILLAS,6132593,Salvatore,,Sathon,13.72027,100.52851,Entire home/apt,4220,2,134,2022-08-16,1.22,7,147,3,
1888303,Cozy 1BR rooftop (BTS Ploenchit) heart of bangkok,9821998,Pichanee,,Khlong Toei,13.73782,100.55179,Entire home/apt,1490,5,11,2018-07-02,0.16,1,50,0,
1897982,Suvarnabhumi free transfer,8362130,Luckana,,Lat Krabang,13.72141,100.72946,Entire home/apt,1146,1,43,2020-03-03,0.40,2,365,0,
1316688,Contemporary Modern Duplex - Thonglor,5394070,Eva,,Khlong Toei,13.72242,100.57962,Entire home/apt,1701,30,80,2022-02-12,0.73,1,40,2,
1898332,"Apr. for rent full fur 1 bedroom, monthly",4837310,Veesa,,Bang Na,13.67805,100.62451,Private room,400,180,0,,,1,364,0,
1323380,Master Suite in Pool Villa,2975807,Ingo,,Vadhana,13.74618,100.55168,Private room,9600,28,1,2017-06-19,0.02,2,365,0,
1926489,Ideo Blucove Sukhumvit Bangkok,9434109,Sander,,Bang Na,13.67998,100.61074,Entire home/apt,1500,29,0,,,1,365,0,
1338281,Loft Studio 6 min BTS Sapan Taksin,2129668,Wimonpak,,Sathon,13.71506,100.51319,Entire home/apt,1100,100,117,2019-05-30,1.05,40,365,0,
1933894,"Newly Renovated! 3Br,Single House/Park/BTS/Airport",9509219,Pee,,Pra Wet,13.70004,100.6787,Entire home/apt,4438,7,2,2022-04-30,0.02,8,180,1,
1338489,FABB Modern 4. BTS Sapan Taksin,2129668,Wimonpak,,Sathon,13.7133,100.51337,Entire home/apt,999,100,146,2020-03-02,1.30,40,180,0,
1937830,Private Apartment Studio,8191888,Nan,,Vadhana,13.74741,100.56178,Entire home/apt,1325,1,119,2019-08-05,1.11,7,362,0,
1341114,Five artist loft apartments,7273604,Nim,,Bang Na,13.67826,100.60592,Entire home/apt,1750,28,0,,,2,365,0,
1943048,"Best nr Chatujak, MRT, BTS free wifi&fNetflix",9906827,Nokiko,,Chatu Chak,13.81694,100.56451,Entire home/apt,1257,1,285,2022-09-05,2.72,1,307,16,
1341890,"MODERN STUDIO SKYTRAIN, WIFI, 40%Monthly Discount!",7278395,Niramol,,Huai Khwang,13.74538,100.59943,Entire home/apt,888,7,51,2022-05-18,0.46,7,22,5,
1947314,A room w/ the view :-) in the city,10070953,Vichit,,Vadhana,13.71012,100.60281,Entire home/apt,7397,1,1,2019-01-13,0.02,1,364,0,
1344388,comfortable in Bangkok Near MRT,2653642,Hab,,Din Daeng,13.77126,100.57088,Private room,1200,2,0,,,1,364,0,
1961981,S1 hostel (Dorm) Sathorn Bangkok,10138065,S1,,Sathon,13.72157,100.54509,Shared room,330,1,82,2019-12-09,0.86,3,365,0,
1350390,3.Cool Chic apartment walk 5 min BTS Sathon,2129668,Wimonpak,,Sathon,13.71628,100.51238,Entire home/apt,888,1,105,2022-09-14,0.94,40,362,1,
1975849,1 BDM CONDO SAPHAN KWAI/ARI walk to JJ/BTS/MRT,8480912,Chris And Lek,,Phaya Thai,13.79128,100.54935,Entire home/apt,1000,5,29,2022-09-01,0.28,1,96,4,
1353517,95 sqm. 2 br. 1-5 people. Next to thonglor bts,7327298,Notee,,Khlong Toei,13.72393,100.57647,Entire home/apt,2750,2,20,2022-09-13,0.24,3,84,3,
1976962,River Side Luxury View,10204823,Jahidul,,Yan na wa,13.70497,100.55134,Private room,2500,1,0,,,1,365,0,
1356941,GenXY Modern Apartment@Sukhumvit40,2346550,Ken,,Vadhana,13.70906,100.60144,Entire home/apt,1812,1,0,,,1,365,0,
1980886,New and Modern Spacious Apartment,10222460,Preeda,,Phra Khanong,13.6937,100.59897,Entire home/apt,1479,3,0,,,1,364,0,
1394285,Superior Double Room Near Airport,7489121,Anis,,Suanluang,13.737889859468378,100.64271207020018,Private room,850,1,8,2022-06-30,0.11,11,365,1,
1982413,Hip Studio ♥ Of BKK+River+BTS+WIFI,3346331,Bee,,Sathon,13.71278,100.5156,Entire home/apt,861,2,396,2022-09-18,3.71,7,302,11,
1395513,Superior Twin Room Near Airport,7489121,Anis,,Suanluang,13.73613,100.64319,Private room,1050,1,0,,,11,365,0,
1400351,Studio in Beung Kum,7489121,Anis,,Bueng Kum,13.78327,100.67124,Private room,700,1,3,2019-09-19,0.08,11,365,0,
1986193,Condo QUATTRO @Thonglor Near BTS,10246374,Arika,,Vadhana,13.72873,100.58039,Entire home/apt,2500,7,5,2018-09-10,0.05,2,89,0,
1404697,Superior Double Room Near Yanhen Hospital,7489121,Anis,,Bang Phlat,13.80698,100.5121,Private room,1050,1,0,,,11,365,0,
1405480,Superior Twin Room Near Yanhee Hospital,7489121,Anis,,Bang Phlat,13.80657,100.51192,Private room,1050,1,0,,,11,365,0,
2018775,Big quiet Studio for weekly monthly long term Stay,7454779,Lily Duangdao,,Sathon,13.720317,100.54586,Private room,1400,2,2,2022-07-26,0.82,5,58,2,
1406065,Superior Db Rm Near Yanhee Hospital,7489121,Anis,,Bang Phlat,13.80685,100.5125,Private room,1050,1,0,,,11,365,0,
1412787,"1BR with big balcony by the river, near IconSiam",7616231,Jeab,,Khlong San,13.72174,100.50769,Entire home/apt,1350,3,87,2022-08-23,0.82,1,57,8,
2043722,Aloft Studio 01 (at Aree),10477079,Heide Emigre,,Phaya Thai,13.78322,100.54147,Entire home/apt,1603,30,100,2020-04-01,0.96,8,294,0,
1419797,2-room apartment@heart of BKK,7644106,Jirapha,,Parthum Wan,13.74381,100.54792,Entire home/apt,2250,5,88,2022-09-19,0.79,1,72,5,
2064413,BH : Double Room - Near BTS,8664261,Kriengkrai,,Sathon,13.71659,100.51588,Private room,835,1,0,,,7,365,0,
2065054,Suite with Balcony,8664261,Kriengkrai,,Sathon,13.71655,100.51384,Private room,926,1,1,2019-04-13,0.02,7,365,0,
2065536,Room + Shared Shower Room near BTS,8664261,Kriengkrai,,Sathon,13.71496,100.51406,Private room,925,1,0,,,7,365,0,
2065699,BANGKOK HUB Studio Room+Shower Room,8664261,Kriengkrai,,Sathon,13.718,100.51573,Private room,650,1,0,,,7,365,0,
1420577,River view near ICON SIAM 74sqm. Free pick up,7647775,Hataipat,,Khlong San,13.71847,100.50914,Entire home/apt,3276,45,2,2018-11-30,0.02,5,347,0,
2067731,BANGKOK HUB : Standard Double Room,8664261,Kriengkrai,,Sathon,13.71662,100.51572,Shared room,925,1,2,2019-01-01,0.03,7,365,0,
1421233,Close to river and near city. Free pick up,7647775,Hataipat,,Khlong San,13.71672,100.5092,Entire home/apt,1374,5,75,2020-02-27,0.72,5,51,0,
1444053,Cozy 7th,7753623,Kia,,Chatu Chak,13.79616,100.56478,Private room,1636,2,0,,,1,179,0,
2068972,State tower riverview 42th freewifi,10581237,Anchana,,Bang Rak,13.72225,100.51642,Private room,2061,30,11,2015-09-02,0.10,4,365,0,
2069445,1Br riverview 42th State tower wifi,10581237,Anchana,,Bang Rak,13.72221,100.51568,Private room,2061,30,3,2015-09-01,0.03,4,365,0,
1452584,Quiet&Cozy Place on Thong Lor Street,578672,Warin,,Vadhana,13.73862,100.585,Private room,1049,3,1,2014-01-01,0.01,1,365,0,
2070131,"Cozy Studio by BTS: Wifi, Pool #2",1780407,Feb,,Phra Khanong,13.69821,100.60626,Entire home/apt,600,28,76,2022-02-23,0.71,6,243,1,
1453230,LumpiniVille Prachachuen-Phongphet2,7795450,Kirawut,,Vadhana,13.7214,100.58484,Private room,1758,1,0,,,1,365,0,
2071610,Metro view of studio near BTS Ari,9701189,Tam,,Phaya Thai,13.78686,100.54951,Entire home/apt,850,30,14,2020-01-10,0.13,1,362,0,
1457235,City view Studio surrounding by street food,5793490,Nicky,,Bang Kho laen,13.69945,100.52725,Entire home/apt,1245,1,6,2020-01-02,0.06,5,89,0,
2075095,"Top of ""Old Siam""- 17th floor views",368001,Melissa And Kurt,,Phra Nakhon,13.76473,100.49718,Entire home/apt,999,30,34,2022-06-19,0.32,1,303,1,
1463101,"Comfortable serviced 1BR, BTS, POOL",7840606,Naphaporn,,Phaya Thai,13.78519,100.5496,Entire home/apt,2000,1,7,2018-03-17,0.09,1,365,0,
2076867,U Delight  @ Jatujak Station,10613827,Atsanai,,Chatu Chak,13.79844,100.55726,Entire home/apt,591,365,0,,,1,365,0,
1485092,New Model Studio 24,5469970,Yair,,Suanluang,13.72219,100.6145,Entire home/apt,1073,10,2,2016-11-13,0.02,12,365,0,
2077641,1BR River view 19th State tower,10581237,Anchana,,Bang Rak,13.72007,100.51711,Private room,1300,30,3,2015-01-01,0.03,4,365,0,
1485265,New Model Studio 24 - Sukhumvit 77,5469970,Yair,,Suanluang,13.71916,100.63024,Entire home/apt,1073,10,9,2017-03-30,0.09,12,365,0,
1495539,Reservations are not accepted from March to April,3994482,Vincent,,Huai Khwang,13.79654,100.57543,Entire home/apt,2500,2,0,,,1,365,0,
2077825,Le Siam heritage Residence,10581237,Anchana,,Bang Rak,13.72063,100.51611,Private room,1300,30,0,,,4,365,0,
1507375,One bed room comfortable condo,8008449,Sina,,Vadhana,13.70714,100.60281,Entire home/apt,2236,1,0,,,1,365,0,
2084034,Unique 2 bd-apt right above pool,10297749,Tash,,Vadhana,13.73332,100.57099,Entire home/apt,2356,3,57,2022-05-21,0.54,2,365,1,
1515778,"Bangkok near BTS Cosy Room Wifi, host take care",8093424,Tesue,,Vadhana,13.70992,100.59918,Shared room,712,2,1,2018-08-01,0.02,1,363,0,
2112940,Great Studio in Great Area,10772928,Yair,,Suanluang,13.72383,100.61609,Entire home/apt,1306,1,2,2015-01-15,0.02,4,364,0,
1522068,100 SQM Spacious 2BR - 450 m from RN03 station,8123510,Tatiya,,Chatu Chak,13.84279,100.56287,Entire home/apt,1761,2,205,2022-09-09,1.92,11,305,21,
2118183,Fuly Furnished 1 Bedroom Apartment,5469970,Yair,,Suanluang,13.7218,100.61612,Entire home/apt,1960,10,2,2017-05-28,0.03,12,365,0,
1526625,(W1) 2 Bedroom/MRT Samyan/Free WIFI/6ppl,6330956,Tan,,Bang Rak,13.73232,100.52657,Entire home/apt,2885,1,239,2021-02-26,2.18,8,260,0,
2118606,City heart resort style condo.,10802851,Susie,,Phaya Thai,13.78064,100.54393,Entire home/apt,1479,3,7,2017-07-26,0.07,1,363,0,
2124717,Large cozy Studio in on nut 17,5469970,Yair,,Suanluang,13.7234,100.61828,Entire home/apt,1294,10,10,2017-08-10,0.10,12,365,0,
1547429,บ้านใกล้สุวรรณภูมิ ตรงข้ามแอร์พอร์ตลิ้งบ้านทับช้าง,8243802,Prare,,Saphan Sung,13.73667,100.69141,Entire home/apt,11058,1,0,,,1,365,0,
2130543,Bangkok Riverside near Asiatique,8954433,Benz,,Bang Kho laen,13.7016,100.50262,Entire home/apt,4800,2,18,2016-12-24,0.20,2,365,0,
1560067,Central Bangkok closed by Sathorn,7667490,Egg,,Sathon,13.72053,100.53854,Entire home/apt,1257,180,87,2016-08-20,0.79,1,365,0,
2133513,Amazing studio in Onnut,10772928,Yair,,Suanluang,13.72158,100.61654,Entire home/apt,999,10,10,2022-05-27,0.11,4,356,1,
1571204,☞✭✮✯Old Spice Quiet Luxury in Heart of Bangkok✬✭✮✯,8214044,Evan From Sanctuary House,,Sathon,13.72052,100.54682,Entire home/apt,1071,1,298,2022-08-22,2.75,8,337,2,
2135883,Elegant 2-Brm Condo in Heart of Bangkok,10899693,Gerald,,Bang Rak,13.72543,100.53838,Entire home/apt,5178,3,91,2022-08-30,0.91,1,237,10,
1576253,Luxury 2BR Condo @ The River Hi Flr,5260755,T,,Khlong San,13.71934,100.50971,Entire home/apt,12907,30,35,2020-01-17,0.33,1,363,0,
2162578,"3min to BTS, Late Checkout, WiFi, Pool, Cable, BNH",1140715,Chonnikan,,Bang Rak,13.72425,100.53087,Entire home/apt,2293,5,99,2022-08-28,0.96,2,222,8,
1585084,Luxury 3 Bedrooms Suite @BTS Phrompong,8444643,Kiattisak,,Vadhana,13.73616,100.57224,Entire home/apt,7800,2,46,2019-02-26,0.44,52,365,0,
2166902,Sathorn Apt with urban vibe,11057279,Jay,,Sathon,13.71663,100.52864,Entire home/apt,731,4,97,2022-09-09,0.92,1,272,15,
2175246,Family Apartment for rent.,11095276,Jirajate,,Wang Thong Lang,13.77933,100.61957,Private room,5204,1,0,,,1,365,0,
1589614,็Home with club house,6364900,Somkid,,Pra Wet,13.72352,100.6536,Entire home/apt,10000,1,0,,,1,365,0,
2183822,2Bed2Bath Condo near Airport link,9552846,Guan,,Suanluang,13.7456,100.60256,Entire home/apt,1500,1,53,2017-06-26,0.50,1,302,0,
1625274,"Home Away from Home, Sukhumvit-Asoke",8641336,Ba-Wornpak (TAE),,Khlong Toei,13.72752,100.55957,Entire home/apt,2000,2,65,2022-06-21,0.69,1,79,1,
1629978,iSanook Eco Studio,8663142,ISanook Hotel,,Bang Rak,13.73244,100.52204,Private room,1690,30,21,2020-04-11,0.19,40,263,0,
2199975,Sarin Place Lodge,11221480,Weerakorn,,Chatu Chak,13.82824,100.56594,Entire home/apt,1125,28,20,2020-01-07,0.28,6,82,0,
1630348,BANGKOK HUB DORM public transport,8664261,Kriengkrai,,Sathon,13.71711,100.51524,Shared room,490,2,27,2019-08-01,0.25,7,364,0,
2433970,k79room near BTS Onnut,12441237,Warut,,Vadhana,13.70811,100.60112,Shared room,400,1,4,2018-09-07,0.04,1,365,0,
2206432,"Modern, cosy, great pool/gym",1425515,Peter,,Huai Khwang,13.74742,100.56678,Entire home/apt,980,21,12,2022-08-31,0.12,2,241,3,
2234748,New Studio 2KM to BTS- Sukhumvit 77,5469970,Yair,,Suanluang,13.72347,100.61812,Entire home/apt,1073,10,6,2017-07-25,0.08,12,365,0,
2262721,"2BR-Airy,Cosy in Thai Neighbourhood",11554321,Artra,,Din Daeng,13.78588,100.56957,Entire home/apt,1558,2,165,2022-09-17,1.57,1,361,3,
2434974,Luxury Serviced House City Centre - 250 sq meters.,12445454,Panpilas,,Huai Khwang,13.75806,100.56938,Entire home/apt,4438,3,191,2020-02-24,1.84,1,167,0,
2263721,Fully Furnished One bed + Living Rm,5469970,Yair,,Suanluang,13.72193,100.61793,Entire home/apt,1960,10,3,2017-09-02,0.04,12,365,0,
2266425,1Br LUXE/BTS Phrakanong/CBD/WiFi,9509219,Pee,,Khlong Toei,13.71166,100.59326,Entire home/apt,1220,360,31,2018-08-14,0.29,8,90,0,
2437576,1Br/RiverView/High Fl/BTS/WiFi,9509219,Pee,,Khlong San,13.72219,100.50517,Entire home/apt,2145,180,35,2017-08-11,0.34,8,207,0,
2446205,"Condo CBD Bangkok, 100m fr. skytrain (Ratchadamri)",11449258,Peung Pataraporn,,Parthum Wan,13.73982,100.5406,Entire home/apt,1183,23,2,2018-05-14,0.02,1,180,0,
2279684,BKK PARAGON/Pratunam 5mins BTS 2nd fl.,11495081,Pemigar,,Ratchathewi,13.74978,100.53301,Entire home/apt,990,3,111,2022-08-20,1.22,4,87,1,
2454945,iSanook Suite Deluxe 45 sqm,8663142,ISanook Hotel,,Bang Rak,13.73167,100.52116,Private room,2850,30,4,2014-04-07,0.04,40,355,0,
2294502,✭✭✭✭Cozy Hideawy in BKK Center near MRT Lumpini✭✭✭,1927968,Evan,,Sathon,13.72062,100.54707,Entire home/apt,600,1,150,2022-09-06,1.44,24,350,1,
2297767,Comfortable studio room on Ratchada,10656945,Pantanida,,Huai Khwang,13.79216,100.57502,Entire home/apt,540,28,24,2022-09-07,0.32,1,313,2,
